domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.nzherald.co.nz,0.0613914373088685,0.3099280178078415,0.0481651376146789,0.15014292658327313,109.0
www.thehindubusinessline.com,0.012422839506172836,0.37923191107956905,0.018518518518518517,0.11692968423684649,108.0
www.bostonherald.com,-0.012885802469135801,0.3021349789545479,0.06944444444444445,0.20649500457853168,108.0
www.forbes.com,0.08289682539682539,0.3402124323641393,0.030952380952380953,0.11039528267602035,105.0
www.focus.de,-0.04650716597318539,0.2886366523859399,0.06442826321467097,0.14054893455154568,103.0
financialpost.com,0.05524541531823084,0.3949047919360276,0.04724919093851132,0.1415146644629227,103.0
www.rte.ie,0.021763754045307438,0.35001358324425885,0.049352750809061485,0.15312063128083145,103.0
www.npr.org,-0.07817777777777778,0.3181727831542826,0.06252777777777778,0.14867724070693353,100.0
journals.plos.org,0.05618270332187858,0.2819751547723151,0.028350515463917526,0.08664145428054214,97.0
www.irishtimes.com,0.006117021276595742,0.298595816559006,0.0549645390070922,0.16780667083517986,94.0
www.channelnewsasia.com,-0.02956989247311828,0.3131879558871586,0.07258064516129033,0.17123530229410397,93.0
www.globenewswire.com,0.23099637681159418,0.25171964240997696,0.02536231884057971,0.11637793315930654,92.0
bringatrailer.com,0.10509259259259258,0.18484520654176456,0.0,0.0,90.0
www.independent.ie,-0.10175925925925926,0.36723970892957103,0.044444444444444446,0.14033578422690976,90.0
www.nzz.ch,-0.018330140485312903,0.30234749578618464,0.05849297573435504,0.1250088687076631,87.0
news.sky.com,-0.09186274509803923,0.3309762307603879,0.045098039215686274,0.12370556038720623,85.0
www.denverpost.com,0.0011274509803921528,0.4042537892083692,0.09294117647058824,0.2034527763705503,85.0
dailycaller.com,-0.007176470588235298,0.35134050016874446,0.021568627450980392,0.09106307517391844,85.0
freerepublic.com,-0.046625,0.2914256357898174,0.04409722222222222,0.11533918856357057,80.0
www.thejournal.ie,-0.032746478873239435,0.28402689602570386,0.06338028169014084,0.16753629595635888,71.0
www.nbcnews.com,-0.053238095238095244,0.3665229061296664,0.044047619047619044,0.12345782052326691,70.0
english.khabarhub.com,-0.015780998389694045,0.25933571637471564,0.042270531400966184,0.10465394695039053,69.0
japantoday.com,0.018464052287581693,0.3406107754685339,0.036315359477124186,0.120009861719791,68.0
en.protothema.gr,0.05372474747474747,0.3657828281151978,0.05366161616161616,0.160754954914788,66.0
www.naturalnews.com,-0.03065656565656566,0.2925939295144511,0.05191919191919192,0.15044357275493223,66.0
www.pbs.org,-0.1484375,0.3302598884444551,0.09114583333333333,0.19682149653713688,64.0
www.businessinsider.com,0.07337962962962963,0.2882721642407145,0.05092592592592592,0.17445583027929695,63.0
wattsupwiththat.com,0.035492831541218635,0.2858804639999198,0.04435483870967742,0.13425038281456403,62.0
www.digitaljournal.com,-0.07554644808743169,0.26532919303572394,0.05072859744990892,0.11547662639983601,61.0
rollingout.com,-0.1309861111111111,0.3636407393597952,0.03194444444444444,0.08925521853880193,60.0
gizmodo.com,-0.055414312617702445,0.3303612808996056,0.04802259887005649,0.14533238247615207,59.0
www.hurriyetdailynews.com,0.03199404761904761,0.3663248295870834,0.03199404761904762,0.10540658157189446,56.0
www.newser.com,0.0025793650793650745,0.2622283518495064,0.030753968253968252,0.09891081521594439,56.0
www.foxweather.com,0.051939203354297685,0.3411592824682672,0.0770440251572327,0.20662702305601466,53.0
phys.org,0.04073717948717948,0.2893832020556409,0.09294871794871794,0.18424745821554925,52.0
www.ibtimes.com,-0.07797385620915033,0.423716927745857,0.021568627450980395,0.09861789997803863,51.0
www.livescience.com,0.059613289760348576,0.40126678680485056,0.0866013071895425,0.19290238198642043,51.0
www.sciencedaily.com,-0.017416666666666667,0.286760354939941,0.05927777777777778,0.1236792278369214,50.0
www.foxnews.com,-0.08475177304964539,0.4681469765290185,0.015957446808510637,0.053945473321588576,47.0
www.space.com,0.06976744186046512,0.2663007363774122,0.011627906976744186,0.07624928516630233,43.0
www.nakedcapitalism.com,-0.10264227642276422,0.2368517397286035,0.03048780487804878,0.11449784320047683,41.0
www.scientificamerican.com,0.06614583333333333,0.2650528549867171,0.08125,0.2147411978435485,40.0
pypi.org,-0.05083333333333333,0.1813588311635958,0.0,0.0,40.0
www.cnet.com,0.16933760683760682,0.33136271554033114,0.034188034188034185,0.12199299651242555,39.0
cheezburger.com,0.06909696784696784,0.3108364989411692,0.0593966218966219,0.12532562650519535,39.0
ahouseinthehills.com,0.1599074074074074,0.21205259376693208,0.07862739112739113,0.14030961907505035,39.0
tirol.orf.at,0.04903153153153152,0.29283822335615906,0.02027027027027027,0.09087495946771178,37.0
www.usatoday.com,-0.005405405405405402,0.25044109402194403,0.02702702702702703,0.09831539002575293,37.0
www.globalsecurity.org,0.03162037037037037,0.28625537663519496,0.03518518518518518,0.1301877629254005,36.0
www.huffpost.com,0.03217592592592592,0.26547466307957407,0.041666666666666664,0.1841970994032518,36.0
taz.de,-0.09616013071895424,0.25616237308608136,0.07516339869281045,0.1446659483586622,34.0
finance.yahoo.com,0.0946078431372549,0.3182369516220556,0.06862745098039216,0.17099258189170802,34.0
punchng.com,-0.04318181818181818,0.2867476156409284,0.22095959595959594,0.17875584212628154,33.0
statetimes.in,-0.05067340067340067,0.25085168420536497,0.029461279461279462,0.07509619407887999,33.0
english.gossiplankanews.com,-0.061197916666666664,0.261814126786098,0.001736111111111111,0.009820927516479826,32.0
www.the-independent.com,0.11245659722222222,0.3875889506813087,0.0234375,0.09753773049937003,32.0
www.pcgamer.com,0.10456989247311828,0.40998440976274514,0.06854838709677419,0.1985329256839912,31.0
grist.org,-0.01583333333333333,0.28687233667241724,0.08888888888888888,0.15922064339226796,30.0
sports.yahoo.com,0.1034074074074074,0.2583140615451273,0.013333333333333334,0.05074162634049249,30.0
www.israelnationalnews.com,-0.02601851851851852,0.321959930349089,0.025,0.1006444749841122,30.0
www.yankodesign.com,0.11083333333333333,0.3268470942023284,0.025555555555555554,0.08562742664663676,30.0
salzburg.orf.at,0.046676587301587295,0.24229859767957335,0.10585317460317459,0.15898688178974618,28.0
www.ndtvprofit.com,-0.06358024691358025,0.36144407178802357,0.033950617283950615,0.10904416511755914,27.0
www.rt.com,0.009259259259259252,0.2240522934482711,0.024691358024691357,0.08896008544727062,27.0
post.rlsbb.to,-0.01861111111111111,0.1929750493149818,0.015432098765432098,0.06552319448493973,27.0
noe.orf.at,0.1067283950617284,0.2534465340376569,0.04567901234567901,0.08862585726956214,27.0
www.ibiza-heute.de,0.023514957264957267,0.23631571451730682,0.05267094017094017,0.09746946583997525,26.0
vorarlberg.orf.at,0.02497863247863248,0.2103042611104577,0.05811965811965812,0.10740750564884002,26.0
weather.com,-0.06292735042735043,0.2566028567959824,0.010683760683760684,0.038551651320833887,26.0
www.thelocal.de,0.02863247863247862,0.3938702935829783,0.038461538461538464,0.11839380903195071,26.0
www.kpbs.org,-0.0675,0.37537018765184027,0.035,0.11133657679906156,25.0
kyweathercenter.com,0.09146666666666667,0.2104560304214178,0.012000000000000002,0.04396968652757639,25.0
kotaku.com,0.158,0.43357018099939926,0.12,0.26579719364234855,25.0
www.techradar.com,0.11328333333333333,0.3548176272553424,0.06233333333333333,0.16466014382042476,25.0
www.breitbart.com,0.0020666666666666624,0.2805691470855202,0.01,0.05,25.0
steiermark.orf.at,0.04386574074074073,0.22709332058090165,0.03587962962962963,0.09329693859456627,24.0
newatlas.com,0.23362268518518517,0.26475385168199667,0.06597222222222222,0.11255478179531932,24.0
thehockeynews.com,-0.045833333333333344,0.39909317498403873,0.03472222222222222,0.12017666812654101,24.0
www.cnn.com,-0.055144927536231896,0.4236091063834433,0.07753623188405796,0.16171497994524583,23.0
t3n.de,0.13300724637681158,0.2908263345632896,0.07826086956521738,0.11668966876993961,23.0
www.theatlantic.com,-0.015579710144927537,0.23798534072058292,0.21739130434782608,0.2419657637560313,23.0
www.vox.com,0.05981884057971015,0.2547644431579582,0.06280193236714976,0.12229606105892965,23.0
www.theverge.com,0.06478260869565218,0.28258863011469865,0.043478260869565216,0.15256552909338666,23.0
newsonjapan.com,0.11204545454545455,0.20637712168265246,0.07196969696969696,0.146148649016772,22.0
www.spektrum.de,-0.10643939393939394,0.27915845543694934,0.06931818181818182,0.13519010629060413,22.0
www.blogto.com,0.13257575757575757,0.2797528090996303,0.10416666666666666,0.18887284012120362,22.0
www.discovermagazine.com,-0.045075757575757575,0.37176878704986926,0.34848484848484845,0.25411476654125115,22.0
www.newscientist.com,-0.07916666666666666,0.3826216219132885,0.047619047619047616,0.15039630187955957,21.0
rpnradio.com,-0.01825396825396826,0.23955425979565337,0.007936507936507936,0.036369648372665396,21.0
apnews.com,-0.06814814814814814,0.20014709739765854,0.027777777777777773,0.08871510790372952,21.0
www.tmz.com,-0.06695833333333333,0.21656766884754167,0.03333333333333333,0.1025978352085154,20.0
bleedingcool.com,0.09791666666666665,0.2793302741322244,0.07222222222222222,0.15929098917788273,20.0
www.internazionale.it,-0.03916666666666667,0.36915127091574995,0.0375,0.12234012123239824,20.0
www.gov.uk,0.058750000000000004,0.2539523111054307,0.025,0.07694837640638655,20.0
brobible.com,-0.11692982456140351,0.2239380034065692,0.03859649122807018,0.08907144995384936,19.0
yle.fi,-0.07982456140350877,0.2533466704194187,0.06140350877192983,0.15918897764697307,19.0
www.gamespot.com,0.12105263157894736,0.20058495515994518,0.04824561403508772,0.11558956989264305,19.0
fortune.com,-0.13464912280701755,0.3378657501245316,0.09649122807017543,0.2564945880212885,19.0
www.disneyfoodblog.com,-0.0035964912280701737,0.31517497744389167,0.0,0.0,19.0
www.mensjournal.com,0.08078703703703703,0.26063623641115924,0.027777777777777776,0.08574929257125441,18.0
www.sciencealert.com,-0.006257716049382722,0.31090639591263786,0.08765432098765431,0.2158191531883067,18.0
deadline.com,0.09660493827160493,0.30780154275117466,0.03271604938271605,0.06562057506993271,18.0
www.mentalfloss.com,0.10787037037037035,0.39692931062411413,0.08333333333333333,0.2572478777137633,18.0
nep123.com,0.09296296296296297,0.34600075350117976,0.011111111111111112,0.047140452079103175,18.0
twistedsifter.com,-0.20694444444444446,0.36754851620528395,0.013888888888888888,0.05892556509887896,18.0
www.nationalgeographic.com,0.19191176470588234,0.26726199249185983,0.0196078431372549,0.08084520834544431,17.0
kaernten.orf.at,-0.009019607843137257,0.2033803385076917,0.026470588235294117,0.07524469885568254,17.0
lancasteronline.com,0.007026143790849671,0.3282866189963508,0.16176470588235295,0.23286893561931052,17.0
gothamist.com,-0.09504901960784314,0.20421565538721256,0.2681372549019608,0.10632086256701206,17.0
www.nationalobserver.com,0.07573529411764705,0.46236915213186236,0.15931372549019607,0.29909995706072157,17.0
www.jungewelt.de,-0.15441176470588236,0.3138321280161791,0.0784313725490196,0.1779283471851131,17.0
www.boredpanda.com,0.18772058823529414,0.40794842928473496,0.07426470588235294,0.11862415932882554,17.0
www.rollingstone.com,-0.021568627450980395,0.36808507404135005,0.04901960784313725,0.13195519392056676,17.0
slickdeals.net,0.289375,0.23200564728120388,0.06979166666666667,0.17682579311602456,16.0
insidethemagic.net,-0.1013888888888889,0.26566808318516627,0.016666666666666666,0.04671765921511567,15.0
screenrant.com,0.3044444444444444,0.38427506820287993,0.027777777777777776,0.07497795090353646,15.0
www.freitag.de,0.025277777777777774,0.20881175226408566,0.09166666666666666,0.12420381355492793,15.0
www.kqed.org,-0.026944444444444444,0.3566226701094293,0.0,0.0,15.0
www.livemint.com,0.067,0.35340349146234784,0.028333333333333332,0.06999149608209218,15.0
www.juancole.com,-0.024666666666666667,0.23605487658996743,0.11666666666666667,0.21776279507903756,15.0
m.economictimes.com,-0.15344444444444444,0.4044977616173409,0.02666666666666667,0.07037315505489969,15.0
www.wpxi.com,-0.1411111111111111,0.32693967373897936,0.07222222222222222,0.20621943416287186,15.0
www.activistpost.com,-0.05,0.37921773395186803,0.06547619047619048,0.14682745931297322,14.0
www.sun-sentinel.com,0.1186904761904762,0.23903668724912885,0.04047619047619048,0.11260593980824316,14.0
science.orf.at,-0.008035714285714287,0.20535345991282564,0.14345238095238094,0.15764623422345095,14.0
www.windowscentral.com,0.3983333333333334,0.3450634773759799,0.07142857142857142,0.15281246137553164,14.0
theweek.com,0.021428571428571432,0.33781781942472944,0.0,0.0,14.0
science.nasa.gov,0.04523809523809524,0.3935608083766851,0.07142857142857142,0.1815682598006407,14.0
ooe.orf.at,0.13125,0.37391849030659396,0.07142857142857142,0.1562690769794985,14.0
www.dezeen.com,0.0857142857142857,0.27314699267844705,0.08928571428571429,0.14786329197455705,14.0
legalinsurrection.com,-0.057499999999999996,0.30084833757596574,0.0,0.0,14.0
www.milehighhockey.com,-0.07692307692307693,0.34436861586059725,0.0,0.0,13.0
www.wsbtv.com,0.0423076923076923,0.3893617393922573,0.0,0.0,13.0
skepticalscience.com,0.14358974358974358,0.17260778456792525,0.0,0.0,13.0
allears.net,-0.11410256410256411,0.3842890353341644,0.07692307692307693,0.2773500981126145,13.0
comicbook.com,0.19647435897435897,0.16766063118905478,0.05448717948717948,0.11204204033941367,13.0
people.com,0.09166666666666666,0.29922740021100513,0.05128205128205128,0.14247506904418505,13.0
www.designboom.com,0.10128205128205128,0.17406649677392058,0.02564102564102564,0.09245003270420485,13.0
www.makeuseof.com,0.15256410256410255,0.3566073518855205,0.08974358974358974,0.2773500981126145,13.0
hallespektrum.de,0.014871794871794873,0.2043626740970634,0.0,0.0,13.0
mypeoplesreview.com,-0.06025641025641026,0.25743917490337165,0.0,0.0,13.0
www.marca.com,-0.1294871794871795,0.38945319253254196,0.0,0.0,13.0
truthout.org,-0.26944444444444443,0.38956290796129356,0.08333333333333333,0.19462473604038072,12.0
www.futurity.org,0.028472222222222218,0.3756889014509221,0.0625,0.15539539012701525,12.0
lithub.com,0.15788194444444445,0.3150349436653319,0.005208333333333333,0.018042195912175808,12.0
www.gamestar.de,0.061574074074074066,0.24879291454635497,0.048611111111111105,0.1254201692520739,12.0
www.cbssports.com,0.21527777777777776,0.29707822434583014,0.0,0.0,12.0
www.theregister.com,-0.10833333333333334,0.3853537008353166,0.027777777777777776,0.09622504486493763,12.0
ktla.com,0.04305555555555555,0.29942776513207076,0.05555555555555555,0.1297498240269205,12.0
www.cnbc.com,-0.07291666666666667,0.4185280393199119,0.08333333333333333,0.28867513459481287,12.0
www.thelocal.se,0.004861111111111112,0.33733316739525604,0.1597222222222222,0.2085857057254802,12.0
www.today.com,-0.020833333333333332,0.28407878762019095,0.0,0.0,12.0
articles.mercola.com,-0.02847222222222222,0.24601516986705066,0.07083333333333333,0.11171866722289792,12.0
www.sportingnews.com,-0.07430555555555556,0.4300789558315522,0.020833333333333332,0.07216878364870323,12.0
www.wired.com,0.11666666666666665,0.2851545744208416,0.10416666666666667,0.17087490255515092,12.0
www.spacedaily.com,0.0462962962962963,0.32532754221998883,0.0,0.0,12.0
7news.com.au,0.043181818181818175,0.6151311759587248,0.0,0.0,11.0
www.commondreams.org,0.05151515151515152,0.2960343960359398,0.10606060606060605,0.21438189279786657,11.0
petapixel.com,-0.04431818181818181,0.23539470935413817,0.2833333333333333,0.10408329997330663,11.0
www.newyorker.com,-0.00340909090909091,0.15693259989272754,0.0,0.0,11.0
www.popsci.com,0.2196969696969697,0.3182258266823684,0.01515151515151515,0.050251890762960605,11.0
www.memeorandum.com,-0.024696969696969703,0.5300769431474696,0.0,0.0,11.0
www.staradvertiser.com,0.10454545454545454,0.3568645019153246,0.0,0.0,11.0
matadornetwork.com,0.06590909090909092,0.3286853980770836,0.045454545454545456,0.15075567228888181,11.0
fox2now.com,0.075,0.3873162646841582,0.16666666666666666,0.22047927592204922,11.0
www.rockpapershotgun.com,0.24733333333333332,0.3472112887167491,0.06666666666666667,0.14054567378526128,10.0
www.brigitte.de,0.027000000000000007,0.20674251893551665,0.02,0.0632455532033676,10.0
thepointsguy.com,0.0925,0.37119364518027814,0.05,0.15811388300841897,10.0
www.snopes.com,-0.018333333333333333,0.41836321274435423,0.0,0.0,10.0
www.jalopnik.com,0.10694444444444444,0.37033622527790394,0.0,0.0,10.0
newrepublic.com,-0.07166666666666666,0.2797761450839308,0.06428571428571428,0.11448945683722735,10.0
wccftech.com,0.10833333333333332,0.1751983003469053,0.016666666666666666,0.05270462766947299,10.0
www.haaretz.com,-0.22999999999999998,0.37794522432833116,0.175,0.2095335796182901,10.0
theaviationist.com,0.048333333333333325,0.18599913712796,0.03333333333333333,0.10540925533894598,10.0
variety.com,0.29083333333333333,0.3801894021162104,0.0,0.0,10.0
www.fox6now.com,0.01,0.13521815934734485,0.0,0.0,10.0
www.cincinnati.com,0.022222222222222213,0.35424018844720473,0.037037037037037035,0.1111111111111111,9.0
www.motherjones.com,-0.1361111111111111,0.2376096238230542,0.06481481481481481,0.13028932666176193,9.0
foreignpolicy.com,0.03888888888888889,0.3706225992989514,0.0,0.0,9.0
dramabeans.com,0.2175925925925926,0.12946500790408558,0.046296296296296294,0.0941990275434065,9.0
www.gamesradar.com,0.14722222222222223,0.4089705911730627,0.0,0.0,9.0
www.nhc.noaa.gov,0.0,0.0,0.0,0.0,9.0
www.bbc.co.uk,-0.0851851851851852,0.26358169253947683,0.0,0.0,9.0
www.project-syndicate.org,0.10555555555555556,0.27156951228000537,0.05555555555555555,0.16666666666666669,9.0
www.bgr.com,0.02592592592592592,0.19150556836825758,0.037037037037037035,0.1111111111111111,9.0
www.palmbeachpost.com,-0.15833333333333333,0.49434299833212975,0.0,0.0,9.0
www.espn.com,0.004629629629629626,0.4733727813504456,0.0,0.0,9.0
press.un.org,0.12314814814814816,0.3329106115891201,0.037037037037037035,0.1111111111111111,9.0
assetstore.unity.com,0.018888888888888886,0.15807874268505834,0.037037037037037035,0.1111111111111111,9.0
www.soompi.com,0.03333333333333333,0.11989578808281798,0.0,0.0,9.0
blizzardwatch.com,0.08888888888888889,0.32755406678389243,0.12962962962962962,0.15651982874423118,9.0
www.americanthinker.com,-0.04722222222222222,0.17068082623553368,0.027777777777777776,0.08333333333333333,9.0
www.eurogamer.net,0.11614583333333334,0.21815466039755968,0.25416666666666665,0.11503967569550508,8.0
www.syllad.com,-0.296875,0.2288661449441295,0.0,0.0,8.0
www.orlandosentinel.com,-0.05833333333333333,0.16499158227686106,0.0,0.0,8.0
crooksandliars.com,-0.040952380952380955,0.37409770511261026,0.05208333333333333,0.09897791159711838,8.0
www.wowhead.com,0.07729166666666665,0.18990377158002275,0.07083333333333333,0.0982990254921096,8.0
www.hospitalitynet.org,0.20499999999999996,0.20160467366716583,0.0,0.0,8.0
www.rtl.de,-0.16895833333333332,0.16240488669440406,0.05208333333333333,0.0989779115971184,8.0
www.kino.de,0.49166666666666664,0.31459220265011967,0.041666666666666664,0.1178511301977579,8.0
futurism.com,0.021875000000000006,0.5380914519989011,0.0,0.0,8.0
www.telepolis.de,0.033333333333333326,0.277030741518034,0.020833333333333332,0.05892556509887895,8.0
www.wftv.com,0.184375,0.2728609994117884,0.0625,0.1767766952966369,8.0
www.golem.de,0.10572916666666665,0.24861658402683962,0.071875,0.15892355529804708,8.0
news.un.org,-0.11562499999999999,0.21714404826845404,0.11458333333333333,0.19384118438016407,8.0
survivalblog.com,0.23125,0.3231402835567594,0.03125,0.08838834764831845,8.0
burgenland.orf.at,0.029166666666666664,0.08249579113843054,0.0625,0.11572751247156894,8.0
sectionhiker.com,0.1421875,0.18277020522138357,0.03645833333333333,0.06842002340817052,8.0
www.fox5ny.com,0.011458333333333327,0.24098580195943442,0.0,0.0,8.0
balloon-juice.com,0.002083333333333331,0.15996961517043723,0.08333333333333333,0.1543033499620919,8.0
northern.starweekly.com.au,0.10572916666666665,0.23090721591390578,0.0,0.0,8.0
wien.orf.at,0.003541666666666672,0.4299238004650931,0.03125,0.08838834764831845,8.0
www.accuweather.com,-0.3678571428571428,0.2743860390265846,0.047619047619047616,0.12598815766974242,7.0
www.androidauthority.com,0.02916666666666667,0.41161521270882756,0.0,0.0,7.0
www.newsweek.com,0.03452380952380952,0.23066071420891135,0.07142857142857142,0.18898223650461363,7.0
www.salon.com,-0.03571428571428571,0.5241773600241666,0.0,0.0,7.0
news.climate.columbia.edu,0.017857142857142867,0.1974624068434347,0.03571428571428571,0.09449111825230681,7.0
hackaday.com,0.3404761904761905,0.13947890549959546,0.047619047619047616,0.12598815766974242,7.0
news.slashdot.org,-0.09404761904761905,0.13058932356273015,0.13095238095238096,0.253937250091685,7.0
www.indystar.com,0.02261904761904762,0.20291363137783966,0.13095238095238096,0.16567163289800083,7.0
reason.com,-0.12857142857142856,0.27700686676110436,0.09523809523809523,0.16265001215808886,7.0
www.mediafax.ro,0.049999999999999996,0.39767844818162845,0.09523809523809523,0.25197631533948484,7.0
www.times-news.com,0.1494047619047619,0.1894410114663581,0.03571428571428571,0.09449111825230681,7.0
www.highsnobiety.com,0.2571428571428571,0.3619145518725972,0.0,0.0,7.0
pix11.com,-0.04761904761904762,0.2182481961718702,0.11904761904761904,0.15853162186855696,7.0
www.counterpunch.org,-0.06666666666666665,0.2743679605525721,0.028571428571428574,0.07559289460184546,7.0
sneakernews.com,0.2876700680272109,0.1388648140780136,0.0,0.0,7.0
archinect.com,0.1875,0.2033714672802055,0.05357142857142857,0.09834947405868039,7.0
allthatsinteresting.com,-0.1392857142857143,0.31449232626635465,0.0,0.0,7.0
www.universetoday.com,-0.07499999999999998,0.19947848672643037,0.08333333333333333,0.14433756729740643,7.0
www.propublica.org,-0.08690476190476192,0.23431624042968194,0.017857142857142856,0.04724555912615341,7.0
scienceblog.com,-0.23809523809523808,0.32797276954975635,0.09523809523809523,0.16265001215808886,7.0
www.psychologytoday.com,0.3095238095238095,0.3378660076915687,0.0,0.0,7.0
www.thewrap.com,0.11071428571428572,0.6106446632550757,0.07142857142857142,0.18898223650461363,7.0
www.theweathernetwork.com,0.033333333333333326,0.31251666622224594,0.08333333333333333,0.2041241452319315,6.0
www.thenation.com,-0.06458333333333333,0.3306952902597798,0.05555555555555555,0.13608276348795434,6.0
versicherungswirtschaft-heute.de,0.04722222222222222,0.1156703489647612,0.0,0.0,6.0
www.politico.eu,0.05416666666666666,0.25634991277115304,0.0,0.0,6.0
www.desertsun.com,-0.05277777777777778,0.33869302172168086,0.05555555555555555,0.13608276348795434,6.0
road.cc,0.36388888888888893,0.2680001381978637,0.08333333333333333,0.2041241452319315,6.0
uk.news.yahoo.com,-0.25416666666666665,0.24617913531952026,0.08333333333333333,0.2041241452319315,6.0
www.timeout.com,0.14166666666666666,0.22453655975512465,0.08333333333333333,0.2041241452319315,6.0
oilprice.com,0.16805555555555554,0.17610103371097532,0.027777777777777776,0.06804138174397717,6.0
www.urlaubspiraten.de,0.036111111111111115,0.24202081330760392,0.08333333333333333,0.12909944487358058,6.0
www.digitimes.com,0.1825,0.2984101390889913,0.0,0.0,6.0
www.droidgamers.com,0.15555555555555553,0.17564695229878555,0.0,0.0,6.0
www.trendir.com,0.5543055555555555,0.29696633585244914,0.0,0.0,6.0
www.fox29.com,-0.10416666666666667,0.2062731468492957,0.06944444444444443,0.11076334465209381,6.0
www.dansdeals.com,0.12888888888888886,0.2473002373783887,0.010416666666666666,0.02551551815399144,6.0
www.crikey.com.au,-0.13333333333333333,0.2848488878140283,0.05555555555555555,0.13608276348795434,6.0
www.sanluisobispo.com,-0.005555555555555564,0.26784462051857744,0.1111111111111111,0.17213259316477408,6.0
www.thecut.com,0.1708333333333333,0.31639242510949384,0.0,0.0,6.0
www.resilience.org,0.04351851851851852,0.22392174191457517,0.09259259259259257,0.2268046058132572,6.0
www.archdaily.com,0.1625,0.31134787617711474,0.0,0.0,6.0
www.neatorama.com,0.038611111111111124,0.23266670646290652,0.05555555555555555,0.13608276348795434,6.0
www.indiewire.com,-0.00416666666666667,0.4473300422134273,0.041666666666666664,0.10206207261596575,6.0
www.stltoday.com,-0.005555555555555564,0.3836472144890214,0.19444444444444442,0.2453266907313291,6.0
decider.com,0.14166666666666666,0.38783587594066987,0.0,0.0,6.0
thoughtcatalog.com,0.075,0.37620177800985705,0.0,0.0,6.0
e360.yale.edu,-0.11388888888888889,0.39078505980009387,0.06944444444444443,0.11076334465209382,6.0
www.mediaite.com,-0.044444444444444446,0.7138834846315115,0.0,0.0,6.0
www.rediff.com,0.04583333333333334,0.37162368959293574,0.16666666666666666,0.408248290463863,6.0
www.technologyreview.com,-0.03444444444444444,0.08437131336253167,0.11944444444444445,0.1454558606842894,6.0
